date,status,cases
2020-05-02,deaths,6812
2020-05-02,recovered,129000
2020-05-03,confirmed,165664
2020-05-03,deaths,6866
2020-05-03,recovered,130600
2020-05-04,confirmed,166152
2020-05-04,deaths,6993
2020-05-04,recovered,132700
2020-05-05,confirmed,167007
2020-05-05,deaths,6993
2020-05-05,recovered,135100
2020-05-06,confirmed,168162
2020-05-06,deaths,7275
2020-05-06,recovered,139900
2020-05-07,confirmed,169430
2020-05-07,deaths,7392
2020-05-07,recovered,141700
2020-05-08,confirmed,170588
2020-05-08,deaths,7510
2020-05-08,recovered,141700
2020-05-09,confirmed,171324
2020-05-09,deaths,7549
2020-05-09,recovered,143300
2020-05-10,confirmed,171879
2020-05-10,deaths,7569
2020-05-10,recovered,144400
2020-05-11,confirmed,172576
2020-05-11,deaths,7661
2020-05-11,recovered,145617
2020-05-12,confirmed,173171
2020-05-12,deaths,7738
2020-05-12,recovered,147200
2020-05-13,confirmed,174098
2020-05-13,deaths,7861
2020-05-13,recovered,148700
2020-05-14,confirmed,174478
2020-05-14,deaths,7884
2020-05-14,recovered,150300
2020-05-15,confirmed,175233
2020-05-15,deaths,7897
2020-05-15,recovered,151597
2020-05-16,confirmed,175752
2020-05-16,deaths,7938
2020-05-16,recovered,152600
2020-05-17,confirmed,176369
2020-05-17,deaths,7962
2020-05-17,recovered,154011
2020-05-18,confirmed,176551
2020-05-18,deaths,8003
2020-05-18,recovered,155041
2020-05-19,confirmed,177778
2020-05-19,deaths,8081
2020-05-19,recovered,155681
2020-05-20,confirmed,178473
2020-05-20,deaths,8144
2020-05-20,recovered,156966
2020-05-21,confirmed,179021
2020-05-21,deaths,8203
2020-05-21,recovered,158087
2020-05-22,confirmed,179710
2020-05-22,deaths,8228
2020-05-22,recovered,159064
2020-05-23,confirmed,179986
2020-05-23,deaths,8261
2020-05-23,recovered,159716
2020-05-24,confirmed,180328
2020-05-24,deaths,8283
2020-05-24,recovered,160281
2020-05-25,confirmed,180600
2020-05-25,deaths,8309
2020-05-25,recovered,161199
2020-05-26,confirmed,181200
2020-05-26,deaths,8372
2020-05-26,recovered,161967
2020-05-27,confirmed,181524
2020-05-27,deaths,8428
2020-05-27,recovered,162820
2020-05-28,confirmed,182196
2020-05-28,deaths,8470
2020-05-28,recovered,163360
2020-05-29,confirmed,182922
2020-05-29,deaths,8504
2020-05-29,recovered,164245
2020-05-30,confirmed,183189
2020-05-30,deaths,8530
2020-05-30,recovered,164908
2020-05-31,confirmed,183410
