date,status,cases
2020-05-31,confirmed,69496
2020-05-31,deaths,1483
2020-05-31,recovered,25271
2020-06-01,confirmed,72460
2020-06-01,deaths,1543
2020-06-01,recovered,26083
2020-06-02,confirmed,76398
2020-06-02,deaths,1621
2020-06-02,recovered,27110
2020-06-03,confirmed,80463
2020-06-03,deaths,1688
2020-06-03,recovered,28923
2020-06-04,confirmed,85264
2020-06-04,deaths,1770
2020-06-04,recovered,30128
