date,status,cases
2020-05-03,confirmed,134687
2020-05-03,deaths,1280
2020-05-03,recovered,16639
2020-05-04,confirmed,145268
2020-05-04,deaths,1356
2020-05-04,recovered,18095
2020-05-05,confirmed,155370
2020-05-05,deaths,1451
2020-05-05,recovered,19865
2020-05-06,confirmed,165929
2020-05-06,deaths,1537
2020-05-06,recovered,21327
2020-05-07,confirmed,177160
2020-05-07,deaths,1625
2020-05-07,recovered,23803
2020-05-08,confirmed,187859
2020-05-08,deaths,1723
2020-05-08,recovered,26608
2020-05-09,confirmed,198676
2020-05-09,deaths,1827
2020-05-09,recovered,31916
2020-05-10,confirmed,209688
2020-05-10,deaths,1915
2020-05-10,recovered,34306
2020-05-11,confirmed,221344
2020-05-11,deaths,2009
2020-05-11,recovered,39801
2020-05-12,confirmed,232243
2020-05-12,deaths,2116
2020-05-12,recovered,43512
2020-05-13,confirmed,242271
2020-05-13,deaths,2212
2020-05-13,recovered,48003
2020-05-14,confirmed,252245
2020-05-14,deaths,2305
2020-05-14,recovered,53530
2020-05-15,confirmed,262843
2020-05-15,deaths,2418
2020-05-15,recovered,58226
2020-05-16,confirmed,272043
2020-05-16,deaths,2537
2020-05-16,recovered,63166
2020-05-17,confirmed,281752
2020-05-17,deaths,2631
2020-05-17,recovered,67373
2020-05-18,confirmed,290678
2020-05-18,deaths,2722
2020-05-18,recovered,70209
2020-05-19,confirmed,299941
2020-05-19,deaths,2837
2020-05-19,recovered,76130
2020-05-20,confirmed,308705
2020-05-20,deaths,2972
2020-05-20,recovered,85392
2020-05-21,confirmed,317554
2020-05-21,deaths,3099
2020-05-21,recovered,92681
2020-05-22,confirmed,326448
2020-05-22,deaths,3249
2020-05-22,recovered,99825
2020-05-23,confirmed,335882
2020-05-23,deaths,3388
2020-05-23,recovered,107936
2020-05-24,confirmed,344481
2020-05-24,deaths,3541
2020-05-24,recovered,113299
2020-05-25,confirmed,353427
2020-05-25,deaths,3633
2020-05-25,recovered,118798
2020-05-26,confirmed,362342
2020-05-26,deaths,3807
2020-05-26,recovered,131129
2020-05-27,confirmed,370680
2020-05-27,deaths,3968
2020-05-27,recovered,142208
2020-05-28,confirmed,379051
2020-05-28,deaths,4142
2020-05-28,recovered,150993
2020-05-29,confirmed,387623
2020-05-29,deaths,4374
2020-05-29,recovered,159257
2020-05-30,confirmed,396575
2020-05-30,deaths,4555
2020-05-30,recovered,167469
2020-05-31,confirmed,405843
2020-05-31,deaths,4693
2020-05-31,recovered,171883
2020-06-01,confirmed,414328
2020-06-01,deaths,4849
2020-06-01,recovered,175514
2020-06-02,confirmed,423186
2020-06-02,deaths,5031
2020-06-02,recovered,186602
2020-06-03,confirmed,431715
2020-06-03,deaths,5208
2020-06-03,recovered,195559
2020-06-04,confirmed,440538
2020-06-04,deaths,5376
2020-06-04,recovered,204197
