date,status,cases
2020-05-01,recovered,78249
2020-05-02,confirmed,209328
2020-05-02,deaths,28710
2020-05-02,recovered,79914
2020-05-03,confirmed,210717
2020-05-03,deaths,28884
2020-05-03,recovered,81654
2020-05-04,confirmed,211938
2020-05-04,deaths,29079
2020-05-04,recovered,82879
2020-05-05,confirmed,213013
2020-05-05,deaths,29315
2020-05-05,recovered,85231
2020-05-06,confirmed,214457
2020-05-06,deaths,29684
2020-05-06,recovered,93245
2020-05-07,confirmed,215858
2020-05-07,deaths,29958
2020-05-07,recovered,96276
2020-05-08,confirmed,217185
2020-05-08,deaths,30201
2020-05-08,recovered,99023
2020-05-09,confirmed,218268
2020-05-09,deaths,30395
2020-05-09,recovered,103031
2020-05-10,confirmed,219070
2020-05-10,deaths,30560
2020-05-10,recovered,105186
2020-05-11,confirmed,219814
2020-05-11,deaths,30739
2020-05-11,recovered,106587
2020-05-12,confirmed,221216
2020-05-12,deaths,30911
2020-05-12,recovered,109039
2020-05-13,confirmed,222104
2020-05-13,deaths,31106
2020-05-13,recovered,112541
2020-05-14,confirmed,223096
2020-05-14,deaths,31368
2020-05-14,recovered,115288
2020-05-15,confirmed,223885
2020-05-15,deaths,31610
2020-05-15,recovered,120205
2020-05-16,confirmed,224760
2020-05-16,deaths,31763
2020-05-16,recovered,122810
2020-05-17,confirmed,225435
2020-05-17,deaths,31908
2020-05-17,recovered,125176
2020-05-18,confirmed,225886
2020-05-18,deaths,32007
2020-05-18,recovered,127326
2020-05-19,confirmed,226699
2020-05-19,deaths,32169
2020-05-19,recovered,129401
2020-05-20,confirmed,227364
2020-05-20,deaths,32330
2020-05-20,recovered,132282
2020-05-21,confirmed,228006
2020-05-21,deaths,32486
2020-05-21,recovered,134560
2020-05-22,confirmed,228658
2020-05-22,deaths,32616
2020-05-22,recovered,136720
2020-05-23,confirmed,229327
2020-05-23,deaths,32735
2020-05-23,recovered,138840
2020-05-24,confirmed,229858
2020-05-24,deaths,32785
2020-05-24,recovered,140479
2020-05-25,confirmed,230158
2020-05-25,deaths,32877
2020-05-25,recovered,141981
2020-05-26,confirmed,230555
2020-05-26,deaths,32955
2020-05-26,recovered,144658
2020-05-27,confirmed,231139
2020-05-27,deaths,33072
2020-05-27,recovered,147101
2020-05-28,confirmed,231732
2020-05-28,deaths,33142
2020-05-28,recovered,150604
2020-05-29,confirmed,232248
2020-05-29,deaths,33229
2020-05-29,recovered,152844
2020-05-30,confirmed,232664
2020-05-30,deaths,33340
2020-05-30,recovered,155633
2020-05-31,confirmed,232997
2020-05-31,deaths,33415
2020-05-31,recovered,157507
2020-06-01,confirmed,233197
2020-06-01,deaths,33475
2020-06-01,recovered,158355
2020-06-02,confirmed,233515
2020-06-02,deaths,33530
2020-06-02,recovered,160092
2020-06-03,confirmed,233836
2020-06-03,deaths,33601
2020-06-03,recovered,160938
2020-06-04,confirmed,234013
2020-06-04,deaths,33689
2020-06-04,recovered,161895
2020-06-05,confirmed,234531
2020-06-05,deaths,33774
2020-06-05,recovered,163781
